created_at,tweet_id,name,screen_name,retweet_count,text,mined_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
2020-10-30 03:28:05,1322017404315037696,Arizona Republican Party,AZGOP,3,"RT @AssessorEddie: Prior to serving as the County Assessor, I was the Chairman of the MAG DV Council focus on making DV = 0 in Maricopa Cou…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,"Prior to serving as the County Assessor, I was the Chairman of the MAG DV Council focus on making DV = 0 in Maricopa County.  That passion led to creating and implementing in the Town of Gilbert the ENDVR program. https://t.co/OevrLe3IK7",None,None
2020-10-30 03:29:11,1322017679998267392,Arizona Republican Party,AZGOP,45,"RT @jeremiahcota: Southside Republicans of Phoenix going all #MAGA tonight!

 #BlackVoicesforTrump #Woke https://t.co/39Can8UY73",2021-03-01 21:20:57.515886,0,"[{'text': 'MAGA', 'indices': [61, 66]}, {'text': 'BlackVoicesforTrump', 'indices': [78, 98]}, {'text': 'Woke', 'indices': [99, 104]}]",22075,,Twitter for iPhone,"Southside Republicans of Phoenix going all #MAGA tonight!

 #BlackVoicesforTrump #Woke https://t.co/39Can8UY73",None,None
2020-10-30 03:30:06,1322017909258924032,Arizona Republican Party,AZGOP,5,RT @azfcrs: Major cities are boarding up their windows in preparation of left wing mobs on Election Day. If the left wins we’ll be held hos…,2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,Major cities are boarding up their windows in preparation of left wing mobs on Election Day. If the left wins we’ll be held hostage like this for years to come.,None,None
2020-10-30 03:30:24,1322017986497052673,Arizona Republican Party,AZGOP,12,RT @Brandon_Hiller: Senator @MarthaMcSally knocking doors tonight and talking to voters in Phoenix! Only five days left!!! #AZSEN #HoldTheL…,2021-03-01 21:20:57.515886,0,"[{'text': 'AZSEN', 'indices': [123, 129]}]",22075,,Twitter for iPhone,Senator @MarthaMcSally knocking doors tonight and talking to voters in Phoenix! Only five days left!!! #AZSEN #HoldTheLine https://t.co/tSHUjKIi5z,None,None
2020-10-30 03:31:08,1322018171881095168,Arizona Republican Party,AZGOP,1059,"RT @TrumpWarRoom: President Trump’s coronavirus response saved lives.

As this Florida senior put it: “I don’t need my president to underst…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,"President Trump’s coronavirus response saved lives.

As this Florida senior put it: “I don’t need my president to understand my feelings. I need my president to be able to do exactly what he did: mobilize the national resources. I can take care of my own feelings.” https://t.co/EBngytsjB2",None,None
2020-10-30 03:31:35,1322018284896620544,Arizona Republican Party,AZGOP,362,"RT @Rasmussen_Poll: Arizona: Trump 48%, Biden 45%... https://t.co/gJrWR4QzCN #BreakingPoll #Election2020 https://t.co/O7BdbrOunI",2021-03-01 21:20:57.515886,0,"[{'text': 'BreakingPoll', 'indices': [77, 90]}, {'text': 'Election2020', 'indices': [91, 104]}]",22075,,Twitter for iPhone,"Arizona: Trump 48%, Biden 45%... https://t.co/gJrWR4QzCN #BreakingPoll #Election2020 https://t.co/O7BdbrOunI",None,None
2020-10-30 03:41:38,1322020815169220608,Arizona Republican Party,AZGOP,141,"RT @RepAndyBiggsAZ: America is a nation of law and order.

The radical left seeks to provoke lawlessness and dismantle the institutions res…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,"America is a nation of law and order.

The radical left seeks to provoke lawlessness and dismantle the institutions responsible for keeping peace and safety.

No American should want this future for our country. https://t.co/oEf2mgoxW0",None,None
2020-10-30 03:42:11,1322020952855646208,Arizona Republican Party,AZGOP,5,RT @treyterry: Another great reason to vote NO on Prop 208! @NoProp208AZ,2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,Another great reason to vote NO on Prop 208! @NoProp208AZ https://t.co/zV2albDZGP,None,None
2020-10-30 03:42:20,1322020990579167233,Arizona Republican Party,AZGOP,15,"RT @GoldwaterInst: The billion-dollar Prop 208 tax hike ""will do virtually nothing for students, nothing for teachers, but it will wreak ha…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,"The billion-dollar Prop 208 tax hike ""will do virtually nothing for students, nothing for teachers, but it will wreak havoc on Arizona's economy."" @MBeienburg talks with @JamesTHarris #NoOn208 https://t.co/dUhT8igxPG https://t.co/wTFWCSceuA",None,None
2020-10-30 03:42:28,1322021024792154112,Arizona Republican Party,AZGOP,12,"RT @NoProp208AZ: Leading Arizona economist calls Proposition 208 “a disaster waiting to happen” 

Prop 208 would result in AZ having the co…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,"Leading Arizona economist calls Proposition 208 “a disaster waiting to happen” 

Prop 208 would result in AZ having the country’s 9th highest income tax rate, only to be exceeded by economic poor performers like CA, NY, &amp; NJ

🗳️❌#NOon208 

https://t.co/V7VXbK1tz8",None,None
2020-10-30 04:00:14,1322025493458087941,Arizona Republican Party,AZGOP,79,"South Dakota Governor @KristiNoem endorses @Tiffany_Shedd for Congress in #AZ01! 

“This woman is incredible, and we need her in office providing leadership for Arizona”

⏩ Help Tiffany WIN! https://t.co/1IsmoGYuMw

#VOTE https://t.co/ZTjfRJk6NQ",2021-03-01 21:20:57.515886,221,"[{'text': 'AZ01', 'indices': [74, 79]}, {'text': 'VOTE', 'indices': [216, 221]}]",22075,,Twitter for iPhone,None,None,None
2020-10-30 04:49:42,1322037940780896256,Arizona Republican Party,AZGOP,2221,RT @DanScavino: https://t.co/gpJi3tcz5B,2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,https://t.co/gpJi3tcz5B,None,None
2020-10-30 16:18:01,1322211161983520769,Arizona Republican Party,AZGOP,8,THE GREAT AMERICAN COMEBACK IS UNDERWAY! https://t.co/ae0vBWyCMv,2021-03-01 21:20:57.515886,36,[],22075,,Twitter for iPhone,None,None,None
2020-10-30 17:23:49,1322227724165865473,Arizona Republican Party,AZGOP,12,"We want to wish a very special happy birthday to the First Daughter, @IvankaTrump! 🎉 https://t.co/7AhogIzEYL",2021-03-01 21:20:57.515886,168,[],22075,,Twitter for iPhone,None,None,None
2020-10-30 19:03:41,1322252856687120384,Arizona Republican Party,AZGOP,1530,"RT @GOPChairwoman: ATTENTION TRUMP VICTORY VOLUNTEERS
 
Join us as we kick off our final 5-day push by helping get out the vote for IN PERS…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,"ATTENTION TRUMP VICTORY VOLUNTEERS
 
Join us as we kick off our final 5-day push by helping get out the vote for IN PERSON EARLY VOTING and ELECTION DAY VOTING.
 
Let’s win this for @realDonaldTrump &amp; ALL Republicans on the ballot! 🇺🇸 

Volunteer here👇 
https://t.co/uP5uUmsofJ",None,None
2020-10-30 19:17:49,1322256411535929344,Arizona Republican Party,AZGOP,9,"Under a Biden-Harris/Harris-Biden administration, the U.S. economy will face tyrannical lockdowns that will cripple our job market and destroy businesses. #VoteRepublican, #Vote @realDonaldTrump, &amp; #MakeAmericaWorkAgain! 🇺🇸 https://t.co/Dg8QRTnWQc",2021-03-01 21:20:57.515886,22,"[{'text': 'VoteRepublican', 'indices': [155, 170]}, {'text': 'Vote', 'indices': [172, 177]}, {'text': 'MakeAmericaWorkAgain', 'indices': [202, 223]}]",22075,,Twitter Web App,None,None,None
2020-10-30 19:26:24,1322258569564094464,Arizona Republican Party,AZGOP,1674,"RT @TrumpWarRoom: Under President Trump's leadership, America's economy is roaring back with record growth.

It's a stark contrast to the s…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter Web App,"Under President Trump's leadership, America's economy is roaring back with record growth.

It's a stark contrast to the super WEAK recovery America suffered through when Joe Biden was vice president. https://t.co/izVOSeyq80",None,None
2020-10-30 19:27:27,1322258834937712640,Arizona Republican Party,AZGOP,71,RT @MarthaMcSally: Proud to have our great Vice President @Mike_Pence in Flagstaff! https://t.co/VV4bOPpcqg,2021-03-01 21:20:57.515886,0,[],22075,,Twitter Web App,Proud to have our great Vice President @Mike_Pence in Flagstaff! https://t.co/VV4bOPpcqg,None,None
2020-10-30 19:27:37,1322258877136560128,Arizona Republican Party,AZGOP,1136,"RT @Mike_Pence: Hello, Arizona! Happy to be here with some amazing Americans as we are just 4 DAYS away from FOUR MORE YEARS of President @…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter Web App,"Hello, Arizona! Happy to be here with some amazing Americans as we are just 4 DAYS away from FOUR MORE YEARS of President @realDonaldTrump!",None,None
2020-10-30 19:58:52,1322266742521913344,Arizona Republican Party,AZGOP,193,Always exciting to have our great Vice President @Mike_Pence here in Arizona! #LeadRight https://t.co/UVpwv46zUg,2021-03-01 21:20:57.515886,2061,"[{'text': 'LeadRight', 'indices': [78, 88]}]",22075,,Twitter Web App,None,None,None
2020-10-30 20:14:10,1322270591244595200,Arizona Republican Party,AZGOP,5,"President @realDonaldTrump: Reelect me and I will continue to deliver safety, prosperity, and opportunity for all Americans https://t.co/rQVi7uOUJg via @FoxNews",2021-03-01 21:20:57.515886,22,[],22075,,Twitter Web App,None,None,None
2020-10-30 20:41:36,1322277496197312512,Arizona Republican Party,AZGOP,17,"From San Tan Valley to Glendale to Sun City West (and everywhere in between), hundreds of our grassroots supporters were out in Maricopa County this week putting up signs to make sure Arizonans know about Biden’s 47 years of failure and corruption. Thank you! https://t.co/6gkTJjxiLq",2021-03-01 21:20:57.515886,86,[],22075,,Twitter for iPhone,None,None,None
2020-10-30 20:47:18,1322278932788334593,Arizona Republican Party,AZGOP,4,"RT @AzFRW: @AzFRW &amp; @NFRW are busy sending texts, assembling signs &amp; getting ready to knock on some doors for @MarthaMcSally ! #HoldtheLine…",2021-03-01 21:20:57.515886,0,"[{'text': 'HoldtheLine', 'indices': [135, 147]}]",22075,,Twitter for iPhone,"@AzFRW &amp; @NFRW are busy sending texts, assembling signs &amp; getting ready to knock on some doors for @MarthaMcSally ! #HoldtheLine #AZSen https://t.co/hLtNwRGYTD",None,None
2020-10-30 20:56:16,1322281186496929792,Arizona Republican Party,AZGOP,54,"RT @MarthaMcSally: ""She's emerged as one of the greatest champions of our national defense, pro-growth policies, less taxes, less governmen…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,"""She's emerged as one of the greatest champions of our national defense, pro-growth policies, less taxes, less government, a strong border &amp; conservatives on our courts.

Right after you get done reelecting @realDonaldTrump...I need you to send @MarthaMcSally back to the Senate!"" https://t.co/1z0f7kUbot",None,None
2020-10-30 20:57:24,1322281472523345920,Arizona Republican Party,AZGOP,13,RT @andybiggs4az: President @realDonaldTrump is the most #ProLife President in American history! #StandForLife,2021-03-01 21:20:57.515886,0,"[{'text': 'ProLife', 'indices': [57, 65]}, {'text': 'StandForLife', 'indices': [97, 110]}]",22075,,Twitter for iPhone,President @realDonaldTrump is the most #ProLife President in American history! #StandForLife https://t.co/MwYFXO7CYO,None,None
2020-10-30 20:57:52,1322281590550982656,Arizona Republican Party,AZGOP,67,RT @DrPaulGosar: An elbow bump for freedom with the @VP in #Arizona today.  #AmericaFirst #MAGA https://t.co/d7HDotrm4A,2021-03-01 21:20:57.515886,0,"[{'text': 'Arizona', 'indices': [59, 67]}, {'text': 'AmericaFirst', 'indices': [76, 89]}, {'text': 'MAGA', 'indices': [90, 95]}]",22075,,Twitter for iPhone,An elbow bump for freedom with the @VP in #Arizona today.  #AmericaFirst #MAGA https://t.co/d7HDotrm4A,None,None
2020-10-30 20:58:06,1322281647148986368,Arizona Republican Party,AZGOP,188,RT @kelliwardaz: #LeadRight - and we see same Biden lack in Arizona and FABULOUS Trump AZGOP ground game here!,2021-03-01 21:20:57.515886,0,"[{'text': 'LeadRight', 'indices': [17, 27]}]",22075,,Twitter for iPhone,#LeadRight - and we see same Biden lack in Arizona and FABULOUS Trump AZGOP ground game here! https://t.co/Y5jeWhToPN,None,None
2020-10-30 20:59:09,1322281913558601729,Arizona Republican Party,AZGOP,7332,"RT @AndrewPollackFL: I voted for the man who gave up his wealth for our country.

I did not vote for the man who gave up our country for hi…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,"I voted for the man who gave up his wealth for our country.

I did not vote for the man who gave up our country for his wealth.",None,None
2020-10-30 20:59:49,1322282080781234176,Arizona Republican Party,AZGOP,607,RT @exjon: Character is on the ballot. Dignity is on the ballot. Trunalimunumaprzure is on the ballot.,2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,Character is on the ballot. Dignity is on the ballot. Trunalimunumaprzure is on the ballot. https://t.co/6EkNKSjDjo,None,None
2020-10-30 21:02:16,1322282698052788224,Arizona Republican Party,AZGOP,953,"RT @Mike_Pence: Men and women of Arizona: Let’s fight for America and on November 3rd, let’s re-elect President @realDonaldTrump for FOUR M…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,"Men and women of Arizona: Let’s fight for America and on November 3rd, let’s re-elect President @realDonaldTrump for FOUR MORE YEARS! https://t.co/yFO9NOh5pZ",None,None
2020-10-30 21:14:40,1322285818145173504,Arizona Republican Party,AZGOP,7,"During President @realDonaldTrump’s first term in office, hundreds of miles of new border wall were built, America obliterated ISIS, terrorist leaders Abu Bakr al-Baghdadi and Qasem Soleimani were brought to justice, &amp; we ended the era of endless wars. #VoteRepublican https://t.co/kRTi8LdNHO",2021-03-01 21:20:57.515886,18,"[{'text': 'VoteRepublican', 'indices': [257, 272]}]",22075,,Twitter for iPhone,None,None,None
2020-10-30 21:23:21,1322288004182896640,Arizona Republican Party,AZGOP,374,"RT @Mike_Pence: THANK YOU, FLAGSTAFF! #MAGA 🇺🇸 https://t.co/ZNw3jRu6gr",2021-03-01 21:20:57.515886,0,"[{'text': 'MAGA', 'indices': [38, 43]}]",22075,,Twitter for iPhone,"THANK YOU, FLAGSTAFF! #MAGA 🇺🇸 https://t.co/ZNw3jRu6gr",None,None
2020-10-30 21:23:36,1322288066854219776,Arizona Republican Party,AZGOP,2551,"RT @Mike_Pence: Just landed in Tucson, Arizona, where Americans are ready for FOUR MORE YEARS of President @realDonaldTrump in the @WhiteHo…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,"Just landed in Tucson, Arizona, where Americans are ready for FOUR MORE YEARS of President @realDonaldTrump in the @WhiteHouse fighting for the Conservative ideals that made this Nation Great!",None,None
2020-10-30 22:02:42,1322297907714777089,Arizona Republican Party,AZGOP,373,"RT @NewsHour: WATCH LIVE: Pence holds campaign rally in Tucson, Arizona https://t.co/KOT7YCVmJU",2021-03-01 21:20:57.515886,0,[],22075,,Twitter Web App,"WATCH LIVE: Pence holds campaign rally in Tucson, Arizona https://t.co/KOT7YCVmJU",None,None
2020-10-30 22:10:19,1322299820610969600,Arizona Republican Party,AZGOP,33,KEEP ARIZONA RED! 🔥 https://t.co/8sebtsjtpn,2021-03-01 21:20:57.515886,206,[],22075,,Twitter Web App,None,None,None
2020-10-30 22:36:15,1322306346906079232,Arizona Republican Party,AZGOP,348,"RT @TommyHicksGOP: 56% of the American people believe they are better off today than they were 4 years ago.
 
The American people are exper…",2021-03-01 21:20:57.515886,0,[],22075,,Twitter for iPhone,"56% of the American people believe they are better off today than they were 4 years ago.
 
The American people are experiencing the Great American Comeback that is already underway thanks to @realDonaldTrump!

#PromisesMade #PromisesKept https://t.co/vFRZ75ib0I",None,None
